twitterUsername,tweetText
ChuckGrassley,Tour/Q&amp;A at Double H Quality Products in Rock Valley This manufacturer provides good paying jobs to ppl w disabilit... https://t.co/pGiAmLRYtV
ChuckGrassley,Tour/Q&amp;A at Diversified Technologies in George 26ppl issues: trade workforce training PPP unemployment insurance ru... https://t.co/VYWkcJycp7
ChuckGrassley,Osceola Co town mtg 16ppl issues: Lewis &amp; Clark Regional Water tort reform SCOTUS bipartisanship rural health care... https://t.co/AgocNRwMx5
ChuckGrassley,Tour/Q&amp;A MercyOne Primghar 19ppl issues: telehealth CARES Act rural health care critical access hospitals COVID-19... https://t.co/6mzUhJZxvk
ChuckGrassley,Gov Reynolds did gr8 job speaking at RNC detailing derecho recovery going on in Iowa. Gov highlighted Trump admin's... https://t.co/2SRH7Xy5T5
ChuckGrassley,Tour/Q&amp;A at Arnold Motor Supply/Merrill Company 16ppl issues: right to repair China PPP excise tax tariffs intellec... https://t.co/Jopromb2se
ChuckGrassley,Q&amp;A at Okoboji Physical Therapy 21ppl issues: PPP forgiveness unemployment insurance j-1 visas proposed physician f... https://t.co/Itv6qncc6L
ChuckGrassley,Thx to Sandy for giving me the 2020 Friend of Private Practice award on behalf of the American Physical Therapy Ass... https://t.co/ril54mCqQG
ChuckGrassley,I applaud Gov Reynolds using $100 MILLION Congress provided in bipartisan CARES Act to help those in the ag industr... https://t.co/aCYk3pWdGf
ChuckGrassley,Emmet Co town mtg 41 ppl issues: post office ethanol waivers China PPP crop damage from derecho Middle East Peace A... https://t.co/F7Tf9UKv7k
ChuckGrassley,Q&amp;A at Citizens Community Credit Union 15ppl issues: Govt response to Covid-19 PPP vaccines disaster relief farm ec... https://t.co/1Pvwbt379f
ChuckGrassley,New report details benefit of opportunity zones from 2017 Tax Cuts &amp;Jobs Act under GOP Senate/House/Pres Trump The... https://t.co/6ntZEudkDG
ChuckGrassley,.@realDonaldTrump why isn't filling judicial vacancies in 2nd term agenda released 2day? Senate GOP &amp; Trump hv made... https://t.co/G9ZwqELR3b
ChuckGrassley,Talked w SBA Adm Jovita Carranza ahead of her mtgs in Cedar Rapids tomorrow We talked abt support needed for Iowa s... https://t.co/xAjneOTM87
ChuckGrassley,Thx to State Sen Annette Sweeney for nominating me for the American Agri-Women's Champion of Agriculture Award @ Ha... https://t.co/mtizpcHS5k
ChuckGrassley,"The big difference is Biden wants a natl mask mandate but the ""Constitution doesn't give the federal government the... https://t.co/a4PRhuCIFZ"
ChuckGrassley,"you heard Biden has fight virus plan &amp; Trump doesnt. Read wsj Saturday editorial ""Joe Biden's me too Covid plan"" &amp;y... https://t.co/HjoZuDDlE2"
ChuckGrassley,Many grain bins were destroyed during the derecho. This causes problems for farmers to keep grain dry/loss of stora... https://t.co/E8iFqw078z
ChuckGrassley,"Happy 6th bday Chance Grassley! @ New Hartford, Iowa https://t.co/GUdUyrpwB4"
ChuckGrassley,Iowa's congressional delegation wrote Ag Scty Perdue/USDA in support of Gov Reynolds request to declare an agricult... https://t.co/A6h0ACqScT
ChuckGrassley,Thx to hickory house for honoring us by displaying picture of us from last yr's anniversary celebration @ D+K Hicko... https://t.co/umlvaPxMIV
ChuckGrassley,Celebrating 66th Anniversary as we always go bk to place we went when dating in Waterloo. Married August 22 @ Water... https://t.co/vw6Ov0Yuve
ChuckGrassley,This week's report from Intel Committee provided multiple BIPARTISAN recommendations The number one rec: Congress s... https://t.co/aG3rroIvkr
ChuckGrassley,"This wk Scty of Ag Mike Naig, Gov Reynolds, Sen Ernst &amp; I talked about the derechos devastating impact on Iowa's ag... https://t.co/S7qXCJxBnC"
ChuckGrassley,Thx @realDonaldTrump for quick approval of Gov Reynolds request for individual assistance for Linn County Many Iowa... https://t.co/bSGEi8lZ5S
ChuckGrassley,Q&amp;A at Greene Co HS Career Academy 52ppl issues: FEMA assistance PPP liability reform biofuels rural broadband Main... https://t.co/tw159ZmsIV
ChuckGrassley,Heard about the impressive work these students are doing in tech w the DMACC career academy #99countymeetings @ Jef... https://t.co/jagddnaDDU
ChuckGrassley,Q&amp;A Guthrie Co Hospital 20ppl issues: postal service/election electoral college rural hospitals insulin costs disas... https://t.co/Jmb5J9nfOg
ChuckGrassley,Tour/Q&amp;A Titan Machinery in Greenfield 14ppl issues: coronavirus social security small biz technician training meat... https://t.co/4TQRQHyZzs
ChuckGrassley,Town mtg in Atlantic 34ppl issues: postal service storm damage first responders targeted relief package mental heal... https://t.co/1MGOGEvyC7
ChuckGrassley,Q&amp;A at AMVC Management Services in Audubon 15ppl issues: Ag regulations immigration unemployment insurance postal s... https://t.co/kzen6aTMxl
ChuckGrassley,Intel rpt notes known ties btwn Manafort &amp; Deripaska + Kilimnik who we now know r linked 2Russian intel service Dem... https://t.co/n7zkOTiKch
ChuckGrassley,If Dems insist on finding collusion maybe they should search the mirror Same Russian that manafort worked w years b... https://t.co/4y5fxzLVVA
ChuckGrassley,Even liberal NY Times writes: like Mueller report Senate intel report did not conclude that the Trump campaign enga... https://t.co/ClbPEucXu9
ChuckGrassley,Mueller rpt: did not establish that members of Trump Campaign conspired or coordinated w Russian govt in its electi... https://t.co/RXIXL5qf04
ChuckGrassley,Senate intel rpt on 2016 Russia interference confirms once again no collusion btwn Trump campaign &amp;Kremlin but some... https://t.co/P59PBj8J8n
ChuckGrassley,Q&amp;A w Chamber &amp; Development Council of Crawford County 15ppl issues: PPP natl debt 340b Medicare reimbursement coun... https://t.co/ygcFGHglMP
ChuckGrassley,Q&amp;A w the Carroll Chamber 22ppl issues: Missouri River flood control motorcoach industry Hwy30 ethanol waivers Chin... https://t.co/SIhnRpqR3j
ChuckGrassley,Met w leaders in Marshalltown to see/hear about their storm damage &amp; the needs of their community #99countymeetings... https://t.co/O8oJzTIKNd
ChuckGrassley,Thx to the USS Iowa crew members for driving thru the night to help w disaster relief at the Iowa Veterans Home + C... https://t.co/SQxwIJvENC
ChuckGrassley,IA's absentee ballot system is aligned with USPS delivery standards. I hv faith in postal service &amp; IA election off... https://t.co/B5CUdLCeA0
ChuckGrassley,Q&amp;A in Washington 33ppl issues: storm damage ethanol gap waivers judges don't defund the police biodiesel mail-in v... https://t.co/fB1k34LHqs
ChuckGrassley,Tour/Q&amp;A Mississippi Valley Regional Blood Center issues: storm damage blood donations coronavirus CARES Act etc... https://t.co/16phIy0tgf
ChuckGrassley,Q&amp;A w Muscatine nonprofits 16ppl issues: social services during COVID CARES Act charitable deduction special olympi... https://t.co/sCPC2VeWnN
ChuckGrassley,Thx @realDonaldTrump for coming to Cedar Rapids Your coming to Iowa means a lot to Iowans during a time of real har... https://t.co/48PVKm80v2
ChuckGrassley,Important discussion w @realdonaldtrump about the needs of Iowans after the devastating derecho. Talked about the m... https://t.co/Kvb0qcvMHm
ChuckGrassley,"Waiting to brief President Trump on Iowa's derecho devastation @ Cedar Rapids, Iowa https://t.co/CPAUxV3gRI"
ChuckGrassley,RT @SenJoniErnst: Today marks 100 years since women gained the right to vote! I sat down with @ChuckGrassley to talk about his mother who w...
ChuckGrassley,Tour/Q&amp;A at Compass Memorial in Marengo 12ppl issues: obgyn services Medicaid PPP ambulatory services mental health... https://t.co/e2E7z7tNQT
ChuckGrassley,"Good to be with Sen Ernst in Waterloo today touring Kwik Star's blending facility. Talked about ethanol, biodiesel,... https://t.co/UCLry4zbuY"
ChuckGrassley,Just talked w American Red Cross CEO We talked about how I appreciate their efforts to help Iowans but I asked that... https://t.co/2qrh2J6DJF
ChuckGrassley,Tour/Q&amp;A w dairy farmers in Bristow about their work w local food pantries/school lunches USMCA CARES Act etc... https://t.co/fJ9sjI9Yw5
ChuckGrassley,RT @realDonaldTrump: Just approved (and fast) the FULL Emergency Declaration for the Great State of Iowa. They got hit hard by record setti...
ChuckGrassley,.@realDonaldTrump approved Iowas major disaster declaration request after abt 15 hrs of having the application This... https://t.co/YvkcgQG6qZ
ChuckGrassley,Iowa's Congressional delegation has sent a letter of support to White House &amp; FEMA asking that they promptly grant... https://t.co/QJSG8HOl4j
ChuckGrassley,Gov Reynolds has applied for presidential major disaster declaration for this wk's severe storm This is important t... https://t.co/Gf3C4Imw4K
ChuckGrassley,.@realDonaldTrump Barbara and I want u to know of our deepest sympathy on the passing of ur brother. Pls pass on to... https://t.co/1KOFrBbl7j
ChuckGrassley,FEMA approved Iowa's application for the Lost Wages Assistance program for unemployment benefits from... https://t.co/v2T3Fp6ofP
ChuckGrassley,Today in Cedar Rapids I saw a lot of evidence of neighbor helping neighbor in the aftermath of the storm--that makes... https://t.co/qrAQG9UbTF
ChuckGrassley,Many Iowans are in need right now after the severe storm. I donated bottled water and food to a nonprofit helping w... https://t.co/TybgjO7v9b
ChuckGrassley,"Mtg w Cedar Rapids city officials about devastating storm damage. Issues: Widespread power outages, structural dama... https://t.co/KtIpwEVavQ"
ChuckGrassley,"I'm in Cedar Rapids hearing from Iowans about how Monday's severe storm is impacting them. @ Cedar Rapids, Iowa https://t.co/UiU2yE8AIc"
ChuckGrassley,Tour/Q&amp;A at Graphic Packaging International 16ppl issues: storm damage unemployment insurance vocational training m... https://t.co/BQNh3CqHe6
ChuckGrassley,Tour/Q&amp;A w employees at Weiler in Knoxville 45ppl issues: storm damage natl debt bipartisanship infrastructure futu... https://t.co/xLRT1f1kH0
ChuckGrassley,Pres @realDonaldTrump just signed into law my bipart bill 2 help families of police &amp;first responders lost in battl... https://t.co/AEKviJ7qI1
ChuckGrassley,Tour/q&amp;a at Cemen Tech 48ppl issues: infrastructure China trade SCOTUS Durham report getting young ppl involved in... https://t.co/9nwXEf2L4Y
ChuckGrassley,Q&amp;A w Madison Co Chamber 15ppl issues: virus vaccine state &amp; local $$ wind energy help for our farm economy etc... https://t.co/DuhdCU4NI5
ChuckGrassley,Outside of Woodward I saw corn fields flattened from this wk's severe storm. #cornwatch Another example of farmers... https://t.co/0wd6VMtefn
ChuckGrassley,Thx @IAGovernor Reynolds for working quickly to approve disaster proclamations for counties while also traveling th... https://t.co/k6aDGpNWys
ChuckGrassley,Q&amp;A in Boone 15ppl issues: PPP Trump executive orders state &amp; local $$ bipartisanship higher ed post office funding... https://t.co/uEGb8B5Hjk
ChuckGrassley,Tour/Q&amp;A at Community &amp; Family Resources in Ft Dodge 14ppl issues: rural broadband PPP Medicare/Medicaid reimbursem... https://t.co/IbK7K13SUb
ChuckGrassley,Q&amp;A at Classic Designs in Jewell 12ppl issues: back to school natl debt recovery checks student loans small biz inf... https://t.co/0eObEHIRMo
ChuckGrassley,Past several presidents promised big on middle east peace but they tried same failed all or nothing negotiations. P... https://t.co/U1XRS6fovS
ChuckGrassley,I stopped by to see the new Jewell Market. I applaud their board &amp; community members for bringing a viable supermar... https://t.co/GW1Mjy2JVV
ChuckGrassley,Attn national media: Iowa was hit by derecho/category 2 hurricane winds Monday Wheres the national coverage? We are... https://t.co/jh3DXK9ZcW
ChuckGrassley,Thank you to the crews working hard across Iowa to help Iowans get their power back after Monday's severe storm... https://t.co/QbAWKrvC8B
ChuckGrassley,Q&amp;A in New Providence 31ppl issues: impact of storm on farms/residents Cattle market transparency bill wind energy... https://t.co/fM0DFxPatk
ChuckGrassley,Instead of Democrats throwing $1 TRILLION more $$ for states/municipalities why dont democrat leaders get on board... https://t.co/r0E6Uxme7N
ChuckGrassley,Ppl in Belarus were offered choice to ditch dictator then denied their choice in rigged election. That leaves ppl n... https://t.co/KOMYM5ICxY
ChuckGrassley,This wk I'll be surveying damage from the severe wind storm My staff &amp; I are here to help w any federal assistance Iowa needs
ChuckGrassley,I'm seeing devastating images from Iowa farms in aftermath of yesterday's storms We farmers are resilient but asses... https://t.co/E6eB9JfvCF
ChuckGrassley,High winds + severe storms going thru Iowa 2day. Pls b safe during/after storm w downed power lines etc I'm closely... https://t.co/mRlBM6pfqP
ChuckGrassley,I applaud @realDonaldTrump executive actions to help the American ppl Democrats all or nothing strategy jeopardizes... https://t.co/icNVIcrda4
ChuckGrassley,.@realDonaldTrump #commonsense Democrats continue 2b unreasonable w price tag &amp; negotiations for help we need to de... https://t.co/SLo8r9hV08
ChuckGrassley,i need to correct my tweet on alum tariffs Now is NOT time to undermine unity w our Canadian friends by putting tar... https://t.co/az7FEXcPZU
ChuckGrassley,Now is not time to show unity w ourCanadian friends by putting tariffs on aluminum @realDonaldTrump #CommonSense Us... https://t.co/r5S0oleBVw
ChuckGrassley,Missouri Valley football will be played in spring    Very odd going to football in spring.  UNI football may play s... https://t.co/cQUT3rKEFv
ChuckGrassley,Sen Ernst had excellent idea for @realdonaldtrump to accept R nomination in Des Moines Another gr8 location wld b D... https://t.co/GpIo0wHh4G
ChuckGrassley,Communist China caused the virus to spread &amp; world economy to collapse but Pres @realDonaldTrump &amp;GOP are getting t... https://t.co/5TElo6acsT
ChuckGrassley,Under the first 3 yrs of Pres @realDonaldTrump the economy beat expectations/record jobs+growth &amp; now it is happeni... https://t.co/Tu0YFNkSo4
ChuckGrassley,Glad 2partner w Susan Collins on bipartisan bill that passed senate unanimously last night--Promoting Alzheimers Awa... https://t.co/0NH2YkBzYM
ChuckGrassley,I don't blame @realDonaldTrump for talking exec orders 2help unemployed &amp;get econ up &amp;running I can imagine he's ju... https://t.co/6M2IWXw7xo
